id,loss
53989,2504.74926758
53996,2693.23291016
53997,2092.18115234
54001,2477.53125
54002,6307.33447266
54009,1927.74645996
54012,1784.47485352
54016,2732.14697266
54018,1275.55175781
54029,1470.27124023
54031,2790.21704102
54033,1550.45507812
54034,2411.4621582
54037,3432.54223633
54038,2617.5078125
54039,9757.44335938
54041,1905.45214844
54043,1395.73852539
54048,2318.88818359
54055,1200.1652832
54068,914.321411133
54070,2187.5168457
54076,973.687988281
54078,1916.31835938
54081,2641.63134766
54086,2458.73632812
54105,1153.81958008
54110,1590.0871582
54124,4656.90869141
54127,5756.33496094
54130,1351.56665039
54138,2356.46264648
54143,1229.00354004
54151,1864.77246094
54154,6162.00097656
54160,1665.99926758
54161,4703.05859375
54165,1459.70825195
54170,1113.75708008
54174,2272.72924805
54179,5414.14697266
54181,2205.6652832
54188,6629.87646484
54198,1294.96972656
54202,4922.95068359
54206,3211.27416992
54214,1625.55407715
54215,3241.45849609
54219,1686.11486816
54231,1719.30371094
54232,1516.97766113
54235,1409.56030273
54238,1430.34594727
54241,3022.62695312
54243,2172.71142578
54246,1993.22143555
54250,856.903808594
54255,1546.6920166
54258,3950.859375
54264,6949.45947266
54270,871.045532227
54279,1425.3503418
54286,2230.44702148
54302,671.456420898
54304,1747.72583008
54305,1502.22436523
54308,1346.57421875
54311,1665.85083008
54329,1598.75427246
54332,1399.0949707
54333,2042.37768555
54334,1193.70007324
54337,1271.67492676
54344,1405.32226562
54347,4000.87158203
54348,18889.9785156
54349,4173.00244141
54350,1310.76708984
54358,1735.86694336
54369,2939.07617188
54371,4415.23046875
54375,1150.28479004
54388,1656.51794434
54401,1875.68383789
54402,1967.60998535
54403,2380.76586914
54411,1798.67419434
54416,1612.72290039
54422,1400.6105957
54431,1903.55151367
54434,1102.29272461
54439,1014.97607422
54440,1708.1015625
54442,12628.0605469
54446,1673.37329102
54447,3225.64599609
54450,1736.08166504
54457,7337.54541016
54466,1378.80041504
54471,973.803894043
54473,1633.16967773
54475,1719.59790039
54482,1630.03686523
54483,704.604003906
54486,8997.51464844
54488,1542.02868652
54495,1287.3125
54502,1343.37548828
54505,1003.04425049
54518,2221.56005859
54527,751.83416748
54529,1563.25695801
54531,847.316772461
54537,6043.24902344
54541,3520.24658203
54543,2751.55029297
54547,7126.81494141
54558,10945.296875
54559,1653.8951416
54561,1299.32397461
54562,3527.5300293
54569,8593.17773438
54570,852.815612793
54573,1732.0032959
54582,996.387329102
54595,2113.63720703
54603,2569.25952148
54613,4350.03173828
54617,1803.50036621
54618,1592.65429688
54620,3952.54418945
54621,2093.88598633
54628,1423.6003418
54633,1868.0534668
54634,6381.23974609
54635,1718.1171875
54637,1719.99047852
54638,2731.31494141
54649,1234.1751709
54651,934.216796875
54653,5193.34033203
54656,2541.62646484
54680,3321.80712891
54692,2488.12304688
54713,3381.13745117
54719,3599.78662109
54720,2774.2265625
54722,2598.25976562
54725,3387.97900391
54734,1174.34997559
54742,4909.59960938
54743,6130.73974609
54744,4485.33691406
54752,1159.74353027
54753,1910.67407227
54759,2577.59057617
54761,3019.97021484
54764,992.535461426
54768,1276.17626953
54773,1598.26843262
54774,1405.35449219
54787,1760.54431152
54789,3026.80639648
54790,2201.02197266
54794,2929.14550781
54795,945.504211426
54797,782.407714844
54798,4406.09130859
54805,1842.06091309
54806,1885.27075195
54807,1382.70800781
54815,8746.64257812
54819,2332.49438477
54821,1963.49438477
54830,1491.20007324
54835,4432.38769531
54837,1570.60229492
54842,2337.15478516
54859,1389.78137207
54864,9041.09472656
54865,2557.0703125
54868,1905.09606934
54869,1177.09729004
54870,1687.80493164
54878,1972.61584473
54880,1878.76098633
54881,1474.44763184
54883,3141.45947266
54886,1658.66467285
54892,1477.23010254
54901,3103.74365234
54906,2146.96948242
54909,1702.45825195
54911,3019.20410156
54915,3008.72973633
54919,1648.26147461
54921,1179.00354004
54922,8484.01953125
54925,1727.09838867
54930,1569.09887695
54934,1020.43835449
54940,751.799316406
54942,9671.5859375
54943,3836.43945312
54944,1592.06176758
54949,1216.23571777
54951,3735.31494141
54952,1088.14770508
54962,3978.66552734
54970,4077.7734375
54973,936.588867188
54975,1967.37756348
54982,1552.88891602
54984,1709.73535156
54986,3001.39501953
54992,3032.22485352
55005,4524.34570312
55010,1988.4498291
55015,2286.95605469
55022,6803.62988281
55038,7338.11572266
55046,2825.71923828
55052,2073.62109375
55053,2063.70678711
55055,12101.3886719
55057,647.807556152
55062,5004.1484375
55066,3524.38232422
55067,947.486694336
55068,9138.47070312
55069,1892.47302246
55078,3810.19677734
55081,2396.68554688
55087,3005.4309082
55100,1826.25366211
55105,2760.65478516
55109,1093.37731934
55112,5397.04052734
55113,8378.58789062
55117,1354.3482666
55120,4960.46386719
55124,1919.25036621
55133,3020.71679688
55136,2462.66186523
55147,5082.31738281
55168,3359.375
55170,3123.90600586
55172,2451.6418457
55173,1575.46850586
55183,5392.625
55184,1253.55810547
55200,1273.52966309
55204,5387.26123047
55206,1137.93798828
55211,3362.42773438
55215,1586.32763672
55216,1195.05505371
55221,2018.08178711
55232,1464.48339844
55239,2356.94482422
55247,1515.94689941
55252,2900.85986328
55253,2287.81933594
55258,896.11706543
55259,1805.46325684
55260,2084.02124023
55263,4165.44628906
55273,3056.01831055
55275,1849.40209961
55283,2914.61376953
55292,1646.97387695
55293,3155.35791016
55295,1858.76855469
55298,1616.49719238
55299,3599.08911133
55303,1930.19006348
55309,2522.42553711
55312,2308.50732422
55317,935.204467773
55318,3067.69262695
55319,733.250610352
55327,3071.10083008
55331,1344.84936523
55340,2297.31713867
55341,969.882446289
55355,1439.11315918
55357,2277.92822266
55360,2077.05175781
55374,4264.07226562
55382,1929.72399902
55384,1031.04663086
55388,1889.11938477
55389,1783.23217773
55392,10889.0576172
55394,2820.65820312
55396,9688.02636719
55397,2594.53198242
55403,2125.90112305
55407,979.94934082
55416,4644.09082031
55417,984.991577148
55423,1320.61743164
55428,1696.08337402
55432,1754.50061035
55436,2374.51025391
55437,2474.24731445
55442,4552.06542969
55451,1254.00195312
55453,2014.4263916
55457,2964.671875
55462,1399.68432617
55463,4817.27050781
55464,2379.46435547
55467,1864.9074707
55484,2975.73974609
55485,870.393554688
55489,1431.03674316
55491,2195.54541016
55496,1599.2175293
55500,4665.52734375
55504,6791.71630859
55510,12352.578125
55521,2285.43286133
55523,1353.68188477
55526,1559.62744141
55533,2242.93164062
55536,1867.66564941
55542,781.285766602
55544,5025.74365234
55551,1311.61975098
55555,1300.45495605
55558,1548.20251465
55563,3455.28979492
55576,2356.51879883
55579,2224.77880859
55580,6968.79833984
55585,9103.84472656
55591,8759.65917969
55595,903.409484863
55596,3449.03637695
55597,5111.79296875
55602,1913.04907227
55603,883.362915039
55610,7325.70800781
55619,1822.46264648
55625,6197.33886719
55629,1468.20593262
55637,1915.45922852
55660,1909.27929688
55669,2019.72692871
55672,1640.4230957
55674,1971.6171875
55675,2063.68554688
55677,1672.41760254
55688,1534.39904785
55694,2881.32910156
55699,2197.14086914
55703,934.058959961
55716,1130.03686523
55721,3577.52197266
55724,1072.69213867
55725,844.00177002
55742,1970.56323242
55745,1321.44360352
55746,1422.62646484
55750,1788.77441406
55753,1508.36877441
55756,1109.90332031
55760,2886.08056641
55765,1286.44067383
55766,1766.7611084
55767,991.571472168
55772,4652.95263672
55774,2743.36669922
55778,1560.61035156
55780,3772.00341797
55784,1099.9440918
55800,1750.7746582
55801,2808.14501953
55802,3242.40771484
55805,2007.82189941
55824,2978.28369141
55827,6235.67822266
55830,1741.25354004
55831,1511.04443359
55839,2872.546875
55843,1957.49438477
55844,2489.89746094
55855,7114.73339844
55861,1080.1595459
55869,1870.2956543
55883,8850.05664062
55887,1078.1809082
55896,1182.7869873
55901,846.232788086
55903,4920.00195312
55911,2190.59179688
55922,1455.23510742
55926,1624.89501953
55928,3247.20043945
55929,4870.68066406
55932,1495.45629883
55934,2331.76855469
55935,1989.08239746
55945,1192.74182129
55951,1120.70812988
55958,1664.53649902
55962,1942.58557129
55963,1282.47167969
55967,2834.81176758
55972,1173.66357422
55988,2483.50146484
55990,1265.55041504
56000,4429.8515625
56001,1768.87792969
56007,1713.70544434
56011,2766.48388672
56016,2438.5234375
56019,1176.46069336
56021,1287.89941406
56024,1872.78686523
56026,4351.54101562
56029,1039.76525879
56032,2123.57861328
56036,2280.03076172
56042,3718.61279297
56045,2620.60693359
56051,5477.41455078
56055,3359.0222168
56063,2316.59912109
56072,2903.87744141
56082,1659.01342773
56085,4675.37988281
56088,4057.50927734
56102,2654.67749023
56105,1515.19006348
56108,3370.6796875
56110,1711.56640625
56111,1077.84753418
56115,1453.35119629
56137,1238.23303223
56138,1448.35473633
56152,4128.54785156
56153,3020.984375
56156,4278.47509766
56173,1408.77209473
56175,919.16229248
56180,3712.21166992
56189,1100.0949707
56196,2802.29101562
56207,1088.77111816
56208,2130.0378418
56214,4039.34033203
56221,2623.89526367
56229,2541.12573242
56230,1828.36547852
56231,2555.75439453
56243,2131.88720703
56245,1224.35925293
56257,1067.2175293
56260,8454.18261719
56264,1747.84765625
56270,1192.46228027
56271,6266.30029297
56277,1827.77380371
56278,1470.96655273
56284,2152.1484375
56286,1623.39611816
56287,3840.6953125
56295,1454.0925293
56298,5958.65283203
56301,5500.24707031
56305,1341.78210449
56307,1826.0703125
56309,2136.76855469
56312,1698.68676758
56321,1574.98657227
56327,1334.99145508
56328,1351.07739258
56336,2525.84082031
56342,1586.54418945
56344,4500.30957031
56350,1610.04931641
56358,1406.81616211
56359,1446.15820312
56367,3498.32885742
56374,9237.96289062
56377,2624.11914062
56392,1101.10852051
56401,2659.81811523
56403,1437.07653809
56413,1930.08007812
56418,1008.22363281
56422,5898.78222656
56423,3765.40478516
56426,4730.39501953
56439,1623.20068359
56443,7226.15625
56453,3318.8828125
56459,2909.29272461
56460,6627.66650391
56465,4798.85839844
56466,900.411132812
56467,2452.63769531
56480,1248.05322266
56482,2566.12060547
56484,1832.54858398
56485,1622.6628418
56488,1747.26306152
56489,4060.94970703
56490,1393.82592773
56495,1152.59350586
56496,2142.70288086
56498,7960.09521484
56499,2230.80444336
56505,1628.45227051
56511,1299.16674805
56519,1893.32775879
56522,1409.7512207
56523,1315.20324707
56525,3676.10351562
56526,2233.5690918
56531,1937.02929688
56535,4488.58105469
56536,934.036010742
56540,1105.31567383
56543,5094.80761719
56545,3849.82763672
56548,872.158813477
56560,805.562988281
56565,1178.30541992
56576,1747.71679688
56581,1936.18945312
56584,13165.7548828
56587,1383.91540527
56592,2705.27563477
56598,1411.23718262
56603,1461.28637695
56608,1405.73657227
56614,2796.54443359
56619,956.137023926
56623,6822.82324219
56624,1089.86108398
56634,2672.48120117
56636,1094.20141602
56637,2290.72705078
56643,873.844055176
56656,2320.30029297
56663,1397.77709961
56668,5768.12988281
56676,1130.85107422
56687,4728.08984375
56698,4814.93505859
56702,825.556152344
56718,1507.79003906
56721,2456.62329102
56725,7613.88037109
56729,6584.171875
56732,1249.97094727
56738,2942.81494141
56742,1664.08728027
56746,3116.41699219
56753,4273.60302734
56755,3584.6171875
56762,4587.52539062
56787,3515.55908203
56793,4588.24121094
56796,909.496276855
56797,6609.24365234
56802,2621.79150391
56818,2141.97436523
56820,1020.21740723
56822,7510.40625
56834,3674.84765625
56846,8272.49121094
56847,560.743713379
56848,863.025878906
56849,1614.02416992
56851,2900.50268555
56856,1209.36901855
56859,2053.18774414
56863,4635.94042969
56868,4528.30371094
56869,1854.77148438
56873,1222.36242676
56880,1216.56835938
56881,1231.48254395
56883,1620.88452148
56901,3975.80395508
56904,3653.40380859
56905,1250.26062012
56907,4145.89355469
56910,1919.02661133
56913,2953.13916016
56915,1739.80236816
56926,1802.34301758
56927,943.588012695
56929,3339.92773438
56931,1029.17346191
56932,939.12121582
56947,777.890441895
56949,3605.47924805
56950,4861.90478516
56953,1619.95214844
56955,4039.21435547
56958,7694.13916016
56962,1925.85644531
56964,6135.66308594
56965,2756.22167969
56968,3544.23681641
56976,1384.1829834
56981,1453.8034668
56982,1674.64819336
56984,1577.26403809
56997,3985.02026367
56998,3933.953125
57002,6302.56103516
57005,1438.92333984
57007,1762.37463379
57030,3817.99536133
57037,1442.91479492
57038,1775.9173584
57043,1880.74926758
57051,1279.31079102
57054,5646.00488281
57057,896.24395752
57069,1186.57250977
57073,2967.38720703
57074,1203.13989258
57087,1409.61242676
57088,1558.53295898
57102,2293.75537109
57109,1180.05334473
57114,2983.39624023
57118,1762.80957031
57126,1503.41430664
57127,999.628723145
57129,708.232788086
57132,3962.67724609
57144,3385.69848633
57152,1893.66333008
57153,1834.79589844
57158,936.39630127
57162,6941.39746094
57171,4893.27978516
57173,1238.73754883
57178,1105.43640137
57181,4479.734375
57184,2874.74609375
57192,899.746887207
57195,3598.54541016
57201,1728.57983398
57202,1085.24267578
57209,5109.8984375
57213,1592.76623535
57220,1382.91516113
57229,1059.22924805
57230,849.10168457
57236,1280.03100586
57245,979.941040039
57255,1821.95935059
57261,3011.46240234
57272,2073.57055664
57278,2474.31103516
57280,2042.0390625
57285,2146.09375
57290,1952.75317383
57291,4794.32324219
57292,10831.7890625
57295,1695.85620117
57298,1330.19213867
57305,1380.84545898
57309,3617.06445312
57314,1687.42382812
57316,2574.27416992
57322,8445.18847656
57325,4534.91064453
57327,1169.29223633
57329,1423.6328125
57331,3069.91259766
57336,1177.30541992
57341,753.368225098
57344,1563.7376709
57355,4056.38037109
57358,1621.13012695
57359,1419.87927246
57370,1776.0625
57372,2297.86474609
57374,3117.23828125
57375,2045.7355957
57377,1550.39611816
57378,781.19317627
57384,1750.24804688
57393,3953.51171875
57394,1348.28051758
57401,1838.87792969
57406,1722.80834961
57410,1667.66467285
57415,5144.20947266
57417,2588.13916016
57419,1121.05212402
57427,2892.91674805
57430,3447.93115234
57434,4999.41748047
57439,1477.05712891
57444,2150.34472656
57451,1109.7833252
57462,2203.95556641
57463,834.682495117
57467,1144.59240723
57468,5932.23095703
57470,1418.55505371
57491,3035.9987793
57492,1921.43786621
57501,2472.76489258
57507,1469.03442383
57519,1398.74780273
57525,1196.47045898
57539,1494.95471191
57545,3961.86328125
57546,692.73046875
57547,780.199829102
57556,4706.45068359
57557,3550.11401367
57559,2620.33642578
57560,1026.95141602
57562,2880.26269531
57563,1540.48657227
57574,4796.05566406
57577,704.547912598
57583,10188.2285156
57585,2984.39794922
57586,1969.71252441
57589,1505.3704834
57592,2065.54760742
57602,1046.71557617
57605,1348.37097168
57614,1160.99755859
57620,2279.67724609
57632,1758.35620117
57635,1114.20056152
57641,5737.11230469
57642,2710.21655273
57643,4525.70849609
57651,4268.96777344
57654,2114.39331055
57656,1242.70605469
57657,9518.91699219
57658,2618.25927734
57664,2663.35864258
57666,4779.13476562
57667,3551.59887695
57672,4049.18115234
57673,3921.62939453
57678,1102.24914551
57686,1532.03686523
57689,5092.53076172
57703,870.322143555
57712,954.86315918
57725,1731.4519043
57726,856.186523438
57728,2561.51367188
57734,1029.00073242
57744,1012.75909424
57745,2415.23583984
57751,2347.77294922
57756,9760.61523438
57768,4738.796875
57771,1231.75219727
57784,3398.59448242
57788,1799.93164062
57797,1341.29931641
57798,5778.59570312
57802,3124.24853516
57807,2472.41308594
57809,5207.31689453
57810,1426.2668457
57814,4284.45996094
57815,1807.67150879
57817,1253.80249023
57826,3359.84301758
57829,3734.09570312
57830,1835.57739258
57832,712.837402344
57833,2683.85913086
57842,1476.22387695
57848,7190.26953125
57849,1274.40515137
57850,3078.67456055
57854,1045.26306152
57862,1312.93859863
57866,1289.81164551
57868,1445.90332031
57869,5438.16650391
57870,2915.17797852
57873,1639.01135254
57875,1615.46313477
57877,1983.5826416
57878,1717.80529785
57880,1571.2902832
57884,6174.58300781
57886,1178.20178223
57888,3029.3996582
57894,2116.3137207
57897,1880.60620117
57902,2697.61987305
57903,1099.00512695
57917,2312.37817383
57923,4007.72192383
57924,2533.09619141
57925,2202.5378418
57931,3647.63623047
57932,1462.15014648
57937,4456.30664062
57939,4330.22119141
57948,1158.09387207
57949,1254.2142334
57951,2047.57983398
57958,4644.02001953
57960,941.560913086
57964,2583.00732422
57965,1587.88208008
57966,1304.64404297
57982,771.01348877
57987,1205.73083496
57999,1648.73461914
58000,4393.30273438
58003,3463.33642578
58010,987.619018555
58011,3395.00854492
58016,852.930664062
58019,3202.31860352
58020,1596.61938477
58024,2658.23291016
58031,5568.21337891
58032,1633.45629883
58046,4091.78051758
58052,1389.4720459
58054,1885.42211914
58061,3887.95385742
58085,3111.70361328
58094,3977.93017578
58110,802.366577148
58112,2265.08496094
58122,7663.4296875
58129,1567.25732422
58138,1697.05151367
58140,10329.0341797
58148,1346.92553711
58149,3344.64135742
58154,1904.56091309
58158,3253.20483398
58159,1001.09942627
58160,2992.34204102
58162,3994.89379883
58164,5269.68603516
58170,1823.80688477
58174,1853.06616211
58176,4976.54931641
58180,5363.43164062
58193,960.093078613
58194,2170.93530273
58202,1854.30310059
58204,1262.36645508
58209,2481.60546875
58213,1136.41674805
58217,1518.71264648
58225,4343.81933594
58227,8113.640625
58228,1142.0111084
58229,7749.68115234
58231,1460.82885742
58234,1118.171875
58235,9388.36132812
58244,1844.93493652
58247,3144.1105957
58251,965.946289062
58258,877.291137695
58262,2342.8215332
58273,1219.77185059
58277,1858.51977539
58285,1149.47338867
58288,935.291381836
58296,1083.32226562
58312,6523.68847656
58325,4797.62841797
58328,1441.4753418
58329,1381.04223633
58334,879.885559082
58339,965.925415039
58340,2488.61791992
58353,1250.56066895
58364,1234.69055176
58366,3552.41259766
58370,2148.1652832
58377,3033.92089844
58383,1304.02941895
58385,973.409362793
58387,1603.3190918
58388,1946.5559082
58390,4651.328125
58407,4346.08105469
58411,1507.78308105
58412,1325.52380371
58415,4765.61669922
58420,1903.80407715
58427,2168.49804688
58433,2139.18676758
58435,6244.83837891
58439,1344.18847656
58453,3552.22851562
58455,1866.84643555
58457,1178.54931641
58458,2622.82983398
58465,867.9375
58468,3148.23681641
58482,1126.38598633
58484,1894.27380371
58491,1439.31665039
58499,2910.90087891
58501,3666.59301758
58503,6267.33105469
58506,3812.48681641
58514,678.992431641
58519,3349.2734375
58521,2648.33349609
58522,5711.93261719
58530,1375.17822266
58532,2905.30761719
58544,813.900695801
58545,3245.33520508
58553,1151.15136719
58559,6509.78222656
58561,3394.77270508
58562,1016.57873535
58569,1804.53710938
58577,2955.35131836
58578,970.641784668
58580,1300.37780762
58587,2051.54833984
58596,959.723632812
58599,3536.05541992
58608,4204.80175781
58609,1014.08093262
58611,844.911010742
58620,3315.29492188
58621,2930.43554688
58623,1436.67456055
58624,1518.01098633
58625,1698.62817383
58628,4031.62353516
58635,3006.45141602
58636,5212.88330078
58641,1585.22167969
58642,1548.43029785
58643,10008.2207031
58650,2248.63867188
58660,2092.74145508
58669,791.241088867
58672,1080.64941406
58676,1621.48840332
58679,8501.8515625
58684,2284.47143555
58689,1650.25952148
58696,5888.18603516
58698,2584.30712891
58712,5014.63183594
58719,3171.33935547
58722,3033.13232422
58724,3475.54418945
58729,1393.71704102
58730,8590.24511719
58737,827.492370605
58739,2672.4152832
58744,2285.13134766
58747,3038.56103516
58749,4267.69042969
58750,1860.82189941
58754,1661.25097656
58761,1598.96936035
58765,976.603149414
58767,1182.02600098
58777,1324.00268555
58788,1097.47473145
58789,1210.74829102
58793,1402.77783203
58800,1999.4798584
58807,2220.24023438
58821,4023.12255859
58836,1893.97045898
58848,2742.50341797
58851,2223.86328125
58853,3496.453125
58855,1152.37866211
58861,1368.59338379
58866,1906.71679688
58874,954.806945801
58879,1627.21777344
58880,3967.84301758
58881,1451.24194336
58890,3362.7355957
58891,983.286132812
58892,4876.59570312
58896,4110.79052734
58899,2743.66064453
58900,1038.6036377
58901,2771.72900391
58923,6334.71533203
58935,2449.61157227
58951,4584.06396484
58955,1175.28808594
58959,1187.55163574
58965,1224.17114258
58976,1393.31799316
58988,1071.45678711
58999,9404.81054688
59001,1019.7845459
59003,3565.45629883
59005,1342.93164062
59007,1598.4831543
59012,5604.47900391
59013,978.801635742
59016,3302.5144043
59022,1362.3536377
59031,4022.4753418
59034,771.275024414
59035,1497.37695312
59036,1586.02502441
59037,2242.1574707
59040,1186.5534668
59044,7628.92041016
59045,2866.88110352
59049,4173.14501953
59051,2548.84326172
59054,1083.5793457
59055,784.325195312
59057,1479.80883789
59058,1698.19458008
59061,2324.22973633
59065,2462.07885742
59071,1360.05493164
59072,1045.69763184
59074,2985.3137207
59082,2914.64257812
59097,2423.62548828
59100,1132.87426758
59101,1401.33728027
59102,4915.71240234
59107,1204.71459961
59109,1011.64532471
59114,1402.69848633
59115,1186.7364502
59119,1653.05993652
59120,4118.734375
59122,6433.70166016
59124,3002.29614258
59125,2447.17773438
59128,2081.26757812
59131,7826.53759766
59134,2337.22314453
59137,2484.6328125
59146,2787.34033203
59148,14040.015625
59149,2063.03613281
59151,1288.00952148
59155,3441.31884766
59158,6366.35107422
59166,1373.48193359
59175,2220.22851562
59176,1120.37670898
59180,4742.65185547
59182,4982.96191406
59184,6367.89111328
59186,1265.2376709
59191,1187.42382812
59193,2694.28686523
59213,2467.2902832
59216,1378.28625488
59218,1077.51037598
59222,4707.58691406
59234,1659.62182617
59237,1440.86071777
59238,1328.21533203
59239,2915.06665039
59242,1518.87426758
59246,1375.79223633
59252,1529.01794434
59265,3643.1472168
59267,2887.01367188
59268,2855.67529297
59273,808.983032227
59274,910.974975586
59279,1843.54162598
59282,1791.97094727
59290,3691.32226562
59293,1509.10083008
59303,1183.44885254
59306,3067.56518555
59308,1643.81323242
59316,7096.92822266
59321,3065.94726562
59331,2156.99145508
59332,2802.36450195
59336,4439.19775391
59344,1749.9597168
59350,865.469360352
59355,1299.48657227
59357,2165.73852539
59360,3978.30932617
59363,6897.16943359
59365,3163.9050293
59366,2618.88793945
59370,1711.55004883
59371,2513.13427734
59372,4554.81005859
59375,1193.03515625
59376,1394.76342773
59380,2159.93945312
59384,3255.25561523
59386,2270.69140625
59403,3186.16918945
59413,2307.41845703
59415,2600.34692383
59417,1249.74975586
59419,2194.40893555
59431,2974.99560547
59434,1182.81713867
59441,3949.14697266
59447,1498.85461426
59450,4431.37158203
59454,2595.95581055
59456,3039.00073242
59458,3780.21337891
59470,5463.88378906
59471,1298.23303223
59480,1083.39624023
59486,859.44354248
59487,1718.40783691
59493,1526.10473633
59494,2278.77197266
59499,4229.04492188
59511,3584.89379883
59513,1235.33361816
59514,6790.13378906
59517,1293.96936035
59534,1658.27111816
59538,2039.97814941
59545,1498.34729004
59549,1542.29064941
59552,1523.50512695
59556,1053.84558105
59562,1560.8104248
59563,1601.62719727
59573,787.96661377
59576,1056.43005371
59580,2527.83251953
59583,1929.48962402
59593,1248.20141602
59595,1293.1953125
59607,1819.63903809
59610,6541.20703125
59612,1442.93395996
59618,1397.22265625
59620,2523.02050781
59621,1874.18811035
59623,1937.4362793
59625,1010.92150879
59651,1150.5267334
59656,1834.68579102
59657,2540.69458008
59659,1340.86169434
59661,1689.02502441
59668,4776.76269531
59669,2446.9765625
59670,2311.2199707
59671,3131.38476562
59672,1473.18432617
59673,1327.89648438
59675,2661.01904297
59678,2684.7199707
59680,3896.82958984
59681,2746.32763672
59688,2432.09692383
59691,1217.46838379
59699,1795.99450684
59700,2512.83813477
59702,1403.78369141
59706,6298.60986328
59719,1781.11108398
59726,3746.95385742
59731,2197.99926758
59732,1075.59973145
59741,2735.04931641
59751,2132.53271484
59753,1397.26635742
59756,1521.27758789
59758,1521.5625
59759,869.443969727
59761,1879.36230469
59768,3612.64892578
59772,775.734130859
59774,2292.80029297
59780,2944.39501953
59781,6179.72558594
59782,2978.28198242
59791,1205.49780273
59793,5173.53710938
59799,1215.34863281
59800,1455.43896484
59804,1995.72094727
59816,1614.00793457
59829,4301.8671875
59838,1169.73962402
59841,945.745727539
59848,1535.3795166
59855,1114.76879883
59857,2699.8894043
59874,3128.87060547
59877,2759.7512207
59881,1534.51049805
59882,3524.0222168
59886,1548.4564209
59887,4730.38769531
59893,3184.74267578
59897,987.47253418
59905,1630.2076416
59906,1614.84155273
59925,2449.87695312
59927,2900.36279297
59935,1858.3782959
59942,3146.14550781
59943,1755.65136719
59947,4455.39355469
59959,4827.85400391
59962,1854.68200684
59967,2527.25048828
59970,1389.94702148
59986,2816.43286133
59992,2364.98681641
59993,1403.74377441
59994,1503.09033203
59999,1033.56274414
60018,1028.16186523
60021,1704.71484375
60029,5428.35253906
60035,4791.12597656
60036,1623.62426758
60044,1021.26922607
60046,3614.65869141
60047,834.921875
60051,1661.08886719
60057,2215.35546875
60072,7099.89355469
60080,935.813293457
60083,1124.09997559
60084,1151.42614746
60085,1107.71264648
60087,3963.73779297
60089,3712.20458984
60095,1348.7644043
60102,2286.76953125
60103,2104.24487305
60104,1913.99841309
60107,14968.0683594
60123,6252.66308594
60128,2041.15075684
60130,2189.78320312
60134,4204.24072266
60135,1079.62719727
60136,2607.10620117
60139,1675.27954102
60145,3031.04150391
60146,1732.91052246
60153,2689.88183594
60154,6081.95751953
60161,760.623840332
60162,773.905395508
60163,1619.9597168
60168,9989.07617188
60174,1657.34375
60175,2204.48046875
60176,2556.48510742
60177,4860.44580078
60178,1313.71118164
60181,1463.42712402
60193,2015.00463867
60200,1035.32067871
60201,1626.28271484
60205,2438.89794922
60210,5327.65527344
60212,2028.0390625
60214,1200.45483398
60215,1171.25024414
60223,1590.4197998
60224,1468.57775879
60226,1075.78137207
60232,1818.94238281
60235,1886.21130371
60238,1517.01831055
60243,1062.27807617
60248,2303.30419922
60249,1332.61376953
60250,1722.08032227
60260,1508.88305664
60261,1550.52893066
60266,1223.74584961
60267,768.203979492
60269,1902.69372559
60270,1449.22912598
60281,2580.74975586
60287,8532.31054688
60295,3494.19970703
60305,5677.89941406
60307,2050.12548828
60308,2909.6105957
60309,3024.38598633
60311,3930.05224609
60314,3053.12353516
60317,1596.42358398
60321,1839.33166504
60323,2047.82714844
60329,3608.83349609
60336,2807.33056641
60339,801.604370117
60348,1777.67358398
60357,1259.76745605
60358,3764.90234375
60368,3095.29614258
60376,10141.7949219
60391,975.901977539
60392,1284.47827148
60394,2405.34106445
60401,848.962768555
60404,2869.9609375
60405,8328.56445312
60406,3827.08520508
60407,1340.0534668
60409,3136.55029297
60410,1551.54699707
60411,792.226318359
60419,779.922729492
60420,1504.22399902
60425,1848.54589844
60428,4985.09521484
60445,1207.16674805
60451,2012.1394043
60457,1415.51037598
60466,1755.79138184
60473,1812.74414062
60481,2397.37573242
60487,5218.49560547
60488,2394.85205078
60519,1584.93139648
60524,1961.59008789
60525,3130.70629883
60527,8861.22558594
60531,2707.49560547
60538,2546.4362793
60539,1835.83959961
60545,1863.84899902
60547,1836.50268555
60549,2348.45068359
60555,1928.20898438
60557,2016.45117188
60562,6335.48291016
60570,2672.80029297
60574,1015.91540527
60594,1357.78833008
60595,790.289123535
60606,936.035766602
60607,1302.58581543
60613,1083.71191406
60618,1554.44799805
60626,1693.08728027
60628,2205.67944336
60637,3622.22021484
60638,1758.01135254
60640,2270.91333008
60643,1232.5880127
60646,2273.13037109
60647,1678.0189209
60649,1904.38830566
60662,1092.11254883
60666,1592.06311035
60668,985.045288086
60671,1680.77612305
60674,2953.48535156
60676,1168.32458496
60677,4878.59667969
60681,1304.73693848
60689,2580.55126953
60693,1237.38476562
60696,1481.8293457
60700,1597.95910645
60706,1999.04125977
60709,3070.19482422
60715,1501.74475098
60721,2949.23071289
60722,4347.68457031
60727,4765.56591797
60730,4648.40039062
60735,1452.69189453
60736,2486.78662109
60751,1624.55664062
60758,3459.92333984
60764,1130.45336914
60765,1102.375
60769,2812.55371094
60771,1097.63415527
60775,1143.71862793
60776,2058.73022461
60784,1722.10192871
60786,1024.34985352
